 | 338  | Mantine            |  0.02735% | 81     |  0.027% | 40     |  0.084% |
 | 339  | Volbeat            |  0.03748% | 111    |  0.037% | 40     |  0.084% |
 | 340  | Mightyena          |  0.02499% | 74     |  0.025% | 40     |  0.084% |
 | 341  | Misdreavus         |  0.04153% | 123    |  0.042% | 39     |  0.082% |
 | 342  | Geodude            |  0.03714% | 110    |  0.037% | 39     |  0.082% |
 | 343  | Virizion           |  0.06652% | 197    |  0.067% | 39     |  0.082% |
 | 344  | Rotom              |  0.04153% | 123    |  0.042% | 38     |  0.080% |
 | 345  | Leavanny           |  0.04322% | 128    |  0.043% | 38     |  0.080% |
 | 346  | Octillery          |  0.03343% | 99     |  0.033% | 38     |  0.080% |
 | 347  | Meganium           |  0.03985% | 118    |  0.040% | 38     |  0.080% |
 | 348  | Xatu               |  0.05403% | 160    |  0.054% | 37     |  0.078% |
 | 349  | Magneton           |  0.04086% | 121    |  0.041% | 37     |  0.078% |
 | 350  | Delcatty           |  0.02769% | 82     |  0.028% | 35     |  0.074% |
 | 351  | Mudkip             |  0.03309% | 98     |  0.033% | 34     |  0.071% |
 | 352  | Croconaw           |  0.02431% | 72     |  0.024% | 34     |  0.071% |
 | 353  | Swalot             |  0.02364% | 70     |  0.024% | 34     |  0.071% |
 | 354  | Shiftry            |  0.03647% | 108    |  0.036% | 34     |  0.071% |
 | 355  | Togetic            |  0.03816% | 113    |  0.038% | 33     |  0.069% |
 | 356  | Rhydon             |  0.03411% | 101    |  0.034% | 33     |  0.069% |
 | 357  | Castform           |  0.03309% | 98     |  0.033% | 33     |  0.069% |
 | 358  | Lairon             |  0.02127% | 63     |  0.021% | 33     |  0.069% |
 | 359  | Maractus           |  0.03748% | 111    |  0.037% | 32     |  0.067% |
 | 360  | Carbink            |  0.04018% | 119    |  0.040% | 32     |  0.067% |
 | 361  | Bunnelby           |  0.01317% | 39     |  0.013% | 32     |  0.067% |
 | 362  | Jigglypuff         |  0.02364% | 70     |  0.024% | 32     |  0.067% |
 | 363  | Chimecho           |  0.03782% | 112    |  0.038% | 32     |  0.067% |
 | 364  | Shellos            |  0.04694% | 139    |  0.047% | 32     |  0.067% |
 | 365  | Sawsbuck           |  0.04018% | 119    |  0.040% | 32     |  0.067% |
 | 366  | Krabby             |  0.03073% | 91     |  0.031% | 32     |  0.067% |
 | 367  | Meowth             |  0.01283% | 38     |  0.013% | 31     |  0.065% |
 | 368  | Stantler           |  0.01959% | 58     |  0.020% | 31     |  0.065% |
 | 369  | Delibird           |  0.02296% | 68     |  0.023% | 31     |  0.065% |
 | 370  | Kricketune         |  0.03005% | 89     |  0.030% | 31     |  0.065% |
 | 371  | Luvdisc            |  0.02127% | 63     |  0.021% | 30     |  0.063% |
 | 372  | Unown              |  0.01959% | 58     |  0.020% | 30     |  0.063% |
 | 373  | Bidoof             |  0.01722% | 51     |  0.017% | 30     |  0.063% |
 | 374  | Minun              |  0.02533% | 75     |  0.025% | 29     |  0.061% |
 | 375  | Throh              |  0.03174% | 94     |  0.032% | 29     |  0.061% |
 | 376  | Wartortle          |  0.01925% | 57     |  0.019% | 29     |  0.061% |
 | 377  | Whiscash           |  0.02634% | 78     |  0.026% | 29     |  0.061% |
 | 378  | Furret             |  0.01621% | 48     |  0.016% | 29     |  0.061% |
 | 379  | Beartic            |  0.02431% | 72     |  0.024% | 29     |  0.061% |
 | 380  | Bayleef            |  0.02499% | 74     |  0.025% | 28     |  0.059% |
 | 381  | Vileplume          |  0.04322% | 128    |  0.043% | 28     |  0.059% |
 | 382  | Shroomish          |  0.01384% | 41     |  0.014% | 28     |  0.059% |
 | 383  | Garbodor           |  0.02397% | 71     |  0.024% | 28     |  0.059% |
 | 384  | Wormadam-Trash     |  0.01959% | 58     |  0.020% | 28     |  0.059% |
 | 385  | Squirtle           |  0.01857% | 55     |  0.019% | 27     |  0.057% |
 | 386  | Pelipper           |  0.02161% | 64     |  0.022% | 27     |  0.057% |
 | 387  | Piloswine          |  0.02938% | 87     |  0.029% | 26     |  0.055% |
 | 388  | Seel               |  0.01553% | 46     |  0.016% | 26     |  0.055% |
 | 389  | Ivysaur            |  0.02499% | 74     |  0.025% | 26     |  0.055% |
 | 390  | Noctowl            |  0.03411% | 101    |  0.034% | 26     |  0.055% |
 | 391  | Hypno              |  0.02769% | 82     |  0.028% | 26     |  0.055% |
 | 392  | Golbat             |  0.03579% | 106    |  0.036% | 25     |  0.053% |
 | 393  | Musharna           |  0.02904% | 86     |  0.029% | 25     |  0.053% |
 | 394  | Riolu              |  0.02600% | 77     |  0.026% | 25     |  0.053% |
 | 395  | Skuntank           |  0.02330% | 69     |  0.023% | 24     |  0.050% |
 | 396  | Tornadus           |  0.02735% | 81     |  0.027% | 24     |  0.050% |
 | 397  | Claydol            |  0.01992% | 59     |  0.020% | 24     |  0.050% |
 | 398  | Eelektrik          |  0.01249% | 37     |  0.012% | 24     |  0.050% |
 | 399  | Mesprit            |  0.02364% | 70     |  0.024% | 23     |  0.048% |
 | 400  | Pignite            |  0.02127% | 63     |  0.021% | 23     |  0.048% |
 | 401  | Kabutops           |  0.03377% | 100    |  0.034% | 23     |  0.048% |
 | 402  | Sunkern            |  0.01553% | 46     |  0.016% | 23     |  0.048% |
 | 403  | Carnivine          |  0.01756% | 52     |  0.018% | 23     |  0.048% |
 | 404  | Unfezant           |  0.02262% | 67     |  0.023% | 22     |  0.046% |
 | 405  | Poliwrath          |  0.02229% | 66     |  0.022% | 21     |  0.044% |
 | 406  | Braixen            |  0.02060% | 61     |  0.021% | 21     |  0.044% |
 | 407  | Bronzor            |  0.01216% | 36     |  0.012% | 20     |  0.042% |
 | 408  | Simipour           |  0.01688% | 50     |  0.017% | 20     |  0.042% |
 | 409  | Omanyte            |  0.01182% | 35     |  0.012% | 20     |  0.042% |
 | 410  | Pachirisu          |  0.01722% | 51     |  0.017% | 20     |  0.042% |
 | 411  | Magmar             |  0.02566% | 76     |  0.026% | 20     |  0.042% |
 | 412  | Basculin           |  0.01756% | 52     |  0.018% | 19     |  0.040% |
 | 413  | Klang              |  0.01418% | 42     |  0.014% | 19     |  0.040% |
 | 414  | Parasect           |  0.02296% | 68     |  0.023% | 19     |  0.040% |
 | 415  | Cyndaquil          |  0.01756% | 52     |  0.018% | 19     |  0.040% |
 | 416  | Grumpig            |  0.02836% | 84     |  0.028% | 19     |  0.040% |
 | 417  | Girafarig          |  0.02938% | 87     |  0.029% | 18     |  0.038% |
 | 418  | Feebas             |  0.01249% | 37     |  0.012% | 18     |  0.038% |
 | 419  | Simisear           |  0.01688% | 50     |  0.017% | 18     |  0.038% |
 | 420  | Lunatone           |  0.01520% | 45     |  0.015% | 18     |  0.038% |
 | 421  | Kadabra            |  0.00945% | 28     |  0.009% | 17     |  0.036% |
 | 422  | Cherrim            |  0.00709% | 21     |  0.007% | 17     |  0.036% |
 | 423  | Clamperl           |  0.00945% | 28     |  0.009% | 17     |  0.036% |
 | 424  | Servine            |  0.01384% | 41     |  0.014% | 17     |  0.036% |
 | 425  | Gastly             |  0.01891% | 56     |  0.019% | 17     |  0.036% |
 | 426  | Porygon            |  0.01182% | 35     |  0.012% | 17     |  0.036% |
 | 427  | Pichu              |  0.01283% | 38     |  0.013% | 16     |  0.034% |
 | 428  | Heatmor            |  0.01722% | 51     |  0.017% | 16     |  0.034% |
 | 429  | Dugtrio            |  0.01823% | 54     |  0.018% | 16     |  0.034% |
 | 430  | Sliggoo            |  0.01182% | 35     |  0.012% | 16     |  0.034% |
 | 431  | Charmeleon         |  0.02195% | 65     |  0.022% | 16     |  0.034% |
 | 432  | Phione             |  0.00810% | 24     |  0.008% | 16     |  0.034% |
 | 433  | Zubat              |  0.00945% | 28     |  0.009% | 15     |  0.032% |
 | 434  | Kirlia             |  0.00810% | 24     |  0.008% | 15     |  0.032% |
 | 435  | Skiddo             |  0.00608% | 18     |  0.006% | 15     |  0.032% |
 | 436  | Solrock            |  0.01891% | 56     |  0.019% | 15     |  0.032% |
 | 437  | Frogadier          |  0.01553% | 46     |  0.016% | 14     |  0.029% |
 | 438  | Fennekin           |  0.00979% | 29     |  0.010% | 14     |  0.029% |
 | 439  | Espurr             |  0.01216% | 36     |  0.012% | 14     |  0.029% |
 | 440  | Sealeo             |  0.00912% | 27     |  0.009% | 14     |  0.029% |
 | 441  | Lickitung          |  0.00473% | 14     |  0.005% | 14     |  0.029% |
 | 442  | Koffing            |  0.00540% | 16     |  0.005% | 14     |  0.029% |
 | 443  | Purrloin           |  0.01182% | 35     |  0.012% | 14     |  0.029% |
 | 444  | Bellossom          |  0.01452% | 43     |  0.015% | 14     |  0.029% |
 | 445  | Pupitar            |  0.00810% | 24     |  0.008% | 14     |  0.029% |
 | 446  | Swanna             |  0.00912% | 27     |  0.009% | 13     |  0.027% |
 | 447  | Totodile           |  0.00979% | 29     |  0.010% | 13     |  0.027% |
 | 448  | Electabuzz         |  0.01756% | 52     |  0.018% | 13     |  0.027% |
 | 449  | Illumise           |  0.01418% | 42     |  0.014% | 13     |  0.027% |
 | 450  | Corsola            |  0.00844% | 25     |  0.008% | 13     |  0.027% |
 | 451  | Lileep             |  0.00439% | 13     |  0.004% | 13     |  0.027% |
 | 452  | Metang             |  0.01418% | 42     |  0.014% | 13     |  0.027% |
 | 453  | Cubone             |  0.01013% | 30     |  0.010% | 13     |  0.027% |
 | 454  | Yanma              |  0.00540% | 16     |  0.005% | 12     |  0.025% |
 | 455  | Mantyke            |  0.00743% | 22     |  0.007% | 12     |  0.025% |
 | 456  | Seaking            |  0.01452% | 43     |  0.015% | 12     |  0.025% |
 | 457  | Trapinch           |  0.01283% | 38     |  0.013% | 12     |  0.025% |
 | 458  | Torchic            |  0.00878% | 26     |  0.009% | 12     |  0.025% |
 | 459  | Whismur            |  0.01216% | 36     |  0.012% | 11     |  0.023% |
 | 460  | Treecko            |  0.00642% | 19     |  0.006% | 11     |  0.023% |
 | 461  | Rotom-Frost        |  0.01418% | 42     |  0.014% | 11     |  0.023% |
 | 462  | Chimchar           |  0.01418% | 42     |  0.014% | 11     |  0.023% |
 | 463  | Flaaffy            |  0.00945% | 28     |  0.009% | 11     |  0.023% |
 | 464  | Chespin            |  0.00709% | 21     |  0.007% | 11     |  0.023% |
 | 465  | Froakie            |  0.01756% | 52     |  0.018% | 11     |  0.023% |
 | 466  | Azurill            |  0.00777% | 23     |  0.008% | 10     |  0.021% |
 | 467  | Aipom              |  0.00743% | 22     |  0.007% | 10     |  0.021% |
 | 468  | Bellsprout         |  0.00371% | 11     |  0.004% | 10     |  0.021% |
 | 469  | Floette            |  0.00709% | 21     |  0.007% | 10     |  0.021% |
 | 470  | Gorebyss           |  0.00979% | 29     |  0.010% | 10     |  0.021% |
 | 471  | Fearow             |  0.01418% | 42     |  0.014% | 10     |  0.021% |
 | 472  | Snivy              |  0.01587% | 47     |  0.016% | 10     |  0.021% |
 | 473  | Swirlix            |  0.01452% | 43     |  0.015% | 9      |  0.019% |
 | 474  | Grotle             |  0.00777% | 23     |  0.008% | 9      |  0.019% |
 | 475  | Cascoon            |  0.00642% | 19     |  0.006% | 9      |  0.019% |
 | 476  | Prinplup           |  0.00574% | 17     |  0.006% | 9      |  0.019% |
 | 477  | Shelgon            |  0.00405% | 12     |  0.004% | 9      |  0.019% |
 | 478  | Voltorb            |  0.00675% | 20     |  0.007% | 9      |  0.019% |
 | 479  | Dewott             |  0.00709% | 21     |  0.007% | 9      |  0.019% |
 | 480  | Gourgeist-Large    |  0.00405% | 12     |  0.004% | 9      |  0.019% |
 | 481  | Munchlax           |  0.00675% | 20     |  0.007% | 9      |  0.019% |
 | 482  | Zorua              |  0.01013% | 30     |  0.010% | 8      |  0.017% |
 | 483  | Goldeen            |  0.00304% | 9      |  0.003% | 8      |  0.017% |
 | 484  | Scraggy            |  0.00810% | 24     |  0.008% | 8      |  0.017% |
 | 485  | Wormadam-Sandy     |  0.00709% | 21     |  0.007% | 8      |  0.017% |
 | 486  | Ralts              |  0.00270% | 8      |  0.003% | 8      |  0.017% |
 | 487  | Quilava            |  0.00743% | 22     |  0.007% | 8      |  0.017% |
 | 488  | Plusle             |  0.01182% | 35     |  0.012% | 8      |  0.017% |
 | 489  | Tyrogue            |  0.00371% | 11     |  0.004% | 8      |  0.017% |
 | 490  | Sandile            |  0.00304% | 9      |  0.003% | 8      |  0.017% |
 | 491  | Gloom              |  0.00540% | 16     |  0.005% | 8      |  0.017% |
 | 492  | Wurmple            |  0.01283% | 38     |  0.013% | 8      |  0.017% |
 | 493  | Cranidos           |  0.00945% | 28     |  0.009% | 8      |  0.017% |
 | 494  | Ledian             |  0.00507% | 15     |  0.005% | 7      |  0.015% |
 | 495  | Rufflet            |  0.00371% | 11     |  0.004% | 7      |  0.015% |
 | 496  | Gligar             |  0.00709% | 21     |  0.007% | 7      |  0.015% |
 | 497  | Psyduck            |  0.00405% | 12     |  0.004% | 7      |  0.015% |
 | 498  | Piplup             |  0.00878% | 26     |  0.009% | 7      |  0.015% |
 | 499  | Abra               |  0.01925% | 57     |  0.019% | 7      |  0.015% |
 | 500  | Boldore            |  0.00507% | 15     |  0.005% | 7      |  0.015% |
 | 501  | Phantump           |  0.00608% | 18     |  0.006% | 7      |  0.015% |
 | 502  | Staravia           |  0.00338% | 10     |  0.003% | 7      |  0.015% |
 | 503  | Purugly            |  0.00743% | 22     |  0.007% | 7      |  0.015% |
 | 504  | Igglybuff          |  0.00338% | 10     |  0.003% | 7      |  0.015% |
 | 505  | Roselia            |  0.01283% | 38     |  0.013% | 7      |  0.015% |
 | 506  | Goomy              |  0.00777% | 23     |  0.008% | 7      |  0.015% |
 | 507  | Palpitoad          |  0.00642% | 19     |  0.006% | 7      |  0.015% |
 | 508  | Beautifly          |  0.00810% | 24     |  0.008% | 7      |  0.015% |
 | 509  | Mienfoo            |  0.00439% | 13     |  0.004% | 7      |  0.015% |
 | 510  | Duosion            |  0.00675% | 20     |  0.007% | 6      |  0.013% |
 | 511  | Pansear            |  0.00540% | 16     |  0.005% | 6      |  0.013% |
 | 512  | Mime Jr.           |  0.00371% | 11     |  0.004% | 6      |  0.013% |
 | 513  | Togepi             |  0.00439% | 13     |  0.004% | 6      |  0.013% |
 | 514  | Grovyle            |  0.00979% | 29     |  0.010% | 6      |  0.013% |
 | 515  | Wormadam           |  0.00675% | 20     |  0.007% | 6      |  0.013% |
 | 516  | Magcargo           |  0.01182% | 35     |  0.012% | 6      |  0.013% |
 | 517  | Spoink             |  0.00203% | 6      |  0.002% | 6      |  0.013% |
 | 518  | Starly             |  0.00236% | 7      |  0.002% | 6      |  0.013% |
 | 519  | Bonsly             |  0.00540% | 16     |  0.005% | 6      |  0.013% |
 | 520  | Tentacool          |  0.00304% | 9      |  0.003% | 6      |  0.013% |
 | 521  | Monferno           |  0.00608% | 18     |  0.006% | 6      |  0.013% |
 | 522  | Pumpkaboo          |  0.00439% | 13     |  0.004% | 5      |  0.011% |
 | 523  | Slowpoke           |  0.01520% | 45     |  0.015% | 5      |  0.011% |
 | 524  | Pidgeotto          |  0.00810% | 24     |  0.008% | 5      |  0.011% |
 | 525  | Duskull            |  0.00203% | 6      |  0.002% | 5      |  0.011% |
 | 526  | Amaura             |  0.00236% | 7      |  0.002% | 5      |  0.011% |
 | 527  | Taillow            |  0.00439% | 13     |  0.004% | 5      |  0.011% |
 | 528  | Dustox             |  0.00338% | 10     |  0.003% | 5      |  0.011% |
 | 529  | Kakuna             |  0.00574% | 17     |  0.006% | 5      |  0.011% |
 | 530  | Sunflora           |  0.00642% | 19     |  0.006% | 5      |  0.011% |
 | 531  | Panpour            |  0.00405% | 12     |  0.004% | 5      |  0.011% |
 | 532  | Gurdurr            |  0.00878% | 26     |  0.009% | 5      |  0.011% |
 | 533  | Timburr            |  0.00338% | 10     |  0.003% | 5      |  0.011% |
 | 534  | Pancham            |  0.00203% | 6      |  0.002% | 5      |  0.011% |
 | 535  | Turtwig            |  0.00574% | 17     |  0.006% | 5      |  0.011% |
 | 536  | Fletchling         |  0.00844% | 25     |  0.008% | 5      |  0.011% |
 | 537  | Diglett            |  0.00574% | 17     |  0.006% | 5      |  0.011% |
 | 538  | Graveler           |  0.01823% | 54     |  0.018% | 5      |  0.011% |
 | 539  | Darumaka           |  0.00338% | 10     |  0.003% | 5      |  0.011% |
 | 540  | Deerling           |  0.00878% | 26     |  0.009% | 5      |  0.011% |
 | 541  | Axew               |  0.00304% | 9      |  0.003% | 5      |  0.011% |
 | 542  | Sneasel            |  0.00304% | 9      |  0.003% | 5      |  0.011% |
 | 543  | Whirlipede         |  0.00371% | 11     |  0.004% | 4      |  0.008% |
 | 544  | Nidorino           |  0.00540% | 16     |  0.005% | 4      |  0.008% |
 | 545  | Qwilfish           |  0.00439% | 13     |  0.004% | 4      |  0.008% |
 | 546  | Tepig              |  0.00371% | 11     |  0.004% | 4      |  0.008% |
 | 547  | Carvanha           |  0.00236% | 7      |  0.002% | 4      |  0.008% |
 | 548  | Poochyena          |  0.00371% | 11     |  0.004% | 4      |  0.008% |
 | 549  | Drowzee            |  0.00338% | 10     |  0.003% | 4      |  0.008% |
 | 550  | Spewpa             |  0.00135% | 4      |  0.001% | 4      |  0.008% |
 | 551  | Frillish           |  0.00203% | 6      |  0.002% | 4      |  0.008% |
 | 552  | Hippopotas         |  0.00439% | 13     |  0.004% | 4      |  0.008% |
 | 553  | Pumpkaboo-Small    |  0.00135% | 4      |  0.001% | 4      |  0.008% |
 | 554  | Vullaby            |  0.00169% | 5      |  0.002% | 4      |  0.008% |
 | 555  | Oshawott           |  0.00540% | 16     |  0.005% | 4      |  0.008% |
 | 556  | Meditite           |  0.00169% | 5      |  0.002% | 4      |  0.008% |
 | 557  | Patrat             |  0.00608% | 18     |  0.006% | 4      |  0.008% |
 | 558  | Weedle             |  0.00810% | 24     |  0.008% | 4      |  0.008% |
 | 559  | Seadra             |  0.00236% | 7      |  0.002% | 4      |  0.008% |
 | 560  | Seedot             |  0.00642% | 19     |  0.006% | 3      |  0.006% |
 | 561  | Cleffa             |  0.01823% | 54     |  0.018% | 3      |  0.006% |
 | 562  | Binacle            |  0.00203% | 6      |  0.002% | 3      |  0.006% |
 | 563  | Gabite             |  0.00236% | 7      |  0.002% | 3      |  0.006% |
 | 564  | Wooper             |  0.00304% | 9      |  0.003% | 3      |  0.006% |
 | 565  | Minccino           |  0.00405% | 12     |  0.004% | 3      |  0.006% |
 | 566  | Vanillish          |  0.00203% | 6      |  0.002% | 3      |  0.006% |
 | 567  | Pidgey             |  0.00304% | 9      |  0.003% | 3      |  0.006% |
 | 568  | Bergmite           |  0.00169% | 5      |  0.002% | 3      |  0.006% |
 | 569  | Pumpkaboo-Super    |  0.00135% | 4      |  0.001% | 3      |  0.006% |
 | 570  | Pawniard           |  0.00169% | 5      |  0.002% | 3      |  0.006% |
 | 571  | Vulpix             |  0.00169% | 5      |  0.002% | 3      |  0.006% |
 | 572  | Chikorita          |  0.00371% | 11     |  0.004% | 3      |  0.006% |
 | 573  | Electrike          |  0.00236% | 7      |  0.002% | 3      |  0.006% |
 | 574  | Dratini            |  0.01047% | 31     |  0.010% | 3      |  0.006% |
 | 575  | Combee             |  0.00169% | 5      |  0.002% | 3      |  0.006% |
 | 576  | Natu               |  0.00101% | 3      |  0.001% | 3      |  0.006% |
 | 577  | Fraxure            |  0.00405% | 12     |  0.004% | 3      |  0.006% |
 | 578  | Shinx              |  0.00270% | 8      |  0.003% | 3      |  0.006% |
 | 579  | Zigzagoon          |  0.00945% | 28     |  0.009% | 3      |  0.006% |
 | 580  | Buizel             |  0.00169% | 5      |  0.002% | 3      |  0.006% |
 | 581  | Shieldon           |  0.00270% | 8      |  0.003% | 3      |  0.006% |
 | 582  | Caterpie           |  0.00540% | 16     |  0.005% | 3      |  0.006% |
 | 583  | Roggenrola         |  0.00203% | 6      |  0.002% | 2      |  0.004% |
 | 584  | Pansage            |  0.00507% | 15     |  0.005% | 2      |  0.004% |
 | 585  | Staryu             |  0.00068% | 2      |  0.001% | 2      |  0.004% |
 | 586  | Paras              |  0.00101% | 3      |  0.001% | 2      |  0.004% |
 | 587  | Luxio              |  0.00068% | 2      |  0.001% | 2      |  0.004% |
 | 588  | Surskit            |  0.00068% | 2      |  0.001% | 2      |  0.004% |
 | 589  | Inkay              |  0.00169% | 5      |  0.002% | 2      |  0.004% |
 | 590  | Clauncher          |  0.00135% | 4      |  0.001% | 2      |  0.004% |
 | 591  | Swablu             |  0.00101% | 3      |  0.001% | 2      |  0.004% |
 | 592  | Kricketot          |  0.00135% | 4      |  0.001% | 2      |  0.004% |
 | 593  | Ekans              |  0.00270% | 8      |  0.003% | 2      |  0.004% |
 | 594  | Mothim             |  0.00135% | 4      |  0.001% | 2      |  0.004% |
 | 595  | Bagon              |  0.00135% | 4      |  0.001% | 2      |  0.004% |
 | 596  | Machop             |  0.00439% | 13     |  0.004% | 2      |  0.004% |
 | 597  | Tyrunt             |  0.00169% | 5      |  0.002% | 2      |  0.004% |
 | 598  | Poliwag            |  0.00203% | 6      |  0.002% | 2      |  0.004% |
 | 599  | Vanillite          |  0.00338% | 10     |  0.003% | 2      |  0.004% |
 | 600  | Flabebe            |  0.00203% | 6      |  0.002% | 2      |  0.004% |
 | 601  | Buneary            |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 602  | Lombre             |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 603  | Houndour           |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 604  | Slakoth            |  0.00405% | 12     |  0.004% | 1      |  0.002% |
 | 605  | Huntail            |  0.00608% | 18     |  0.006% | 1      |  0.002% |
 | 606  | Gourgeist-Small    |  0.00101% | 3      |  0.001% | 1      |  0.002% |
 | 607  | Venonat            |  0.00101% | 3      |  0.001% | 1      |  0.002% |
 | 608  | Chinchou           |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 609  | Phanpy             |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 610  | Wingull            |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 611  | Mareep             |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 612  | Pidove             |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 613  | Tympole            |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 614  | Horsea             |  0.00135% | 4      |  0.001% | 1      |  0.002% |
 | 615  | Budew              |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 616  | Cherubi            |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 617  | Spheal             |  0.02566% | 76     |  0.026% | 1      |  0.002% |
 | 618  | Ponyta             |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 619  | Chingling          |  0.00101% | 3      |  0.001% | 1      |  0.002% |
 | 620  | Lumineon           |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 621  | Finneon            |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 622  | Gothita            |  0.00101% | 3      |  0.001% | 1      |  0.002% |
 | 623  | Foongus            |  0.00135% | 4      |  0.001% | 1      |  0.002% |
 | 624  | Lampent            |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 625  | Shellder           |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 626  | Skorupi            |  0.00371% | 11     |  0.004% | 1      |  0.002% |
 | 627  | Hoothoot           |  0.00101% | 3      |  0.001% | 1      |  0.002% |
 | 628  | Trubbish           |  0.00338% | 10     |  0.003% | 1      |  0.002% |
 | 629  | Noibat             |  0.00236% | 7      |  0.002% | 1      |  0.002% |
 | 630  | Teddiursa          |  0.00203% | 6      |  0.002% | 1      |  0.002% |
 | 631  | Tranquill          |  0.00135% | 4      |  0.001% | 1      |  0.002% |
 | 632  | Stunky             |  0.00169% | 5      |  0.002% | 1      |  0.002% |
 | 633  | Spritzee           |  0.00304% | 9      |  0.003% | 1      |  0.002% |
 | 634  | Honedge            |  0.00068% | 2      |  0.001% | 1      |  0.002% |
 | 635  | Snover             |  0.00371% | 11     |  0.004% | 1      |  0.002% |
 | 636  | Grimer             |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 637  | Vibrava            |  0.00034% | 1      |  0.000% | 1      |  0.002% |
 | 638  | Litleo             |  0.00101% | 3      |  0.001% | 1      |  0.002% |
 | 639  | Quilladin          |  0.00169% | 5      |  0.002% | 1      |  0.002% |
 | 640  | Herdier            |  0.00135% | 4      |  0.001% | 1      |  0.002% |
 | 641  | Cacnea             |  0.00203% | 6      |  0.002% | 1      |  0.002% |
 | 642  | Wailmer            |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 643  | Lillipup           |  0.00135% | 4      |  0.001% | 0      |  0.000% |
 | 644  | Mankey             |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 645  | Deino              |  0.00135% | 4      |  0.001% | 0      |  0.000% |
 | 646  | Archen             |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 647  | Weepinbell         |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 648  | Oddish             |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 649  | Barboach           |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 650  | Anorith            |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 651  | Larvitar           |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 652  | Tirtouga           |  0.00203% | 6      |  0.002% | 0      |  0.000% |
 | 653  | Gible              |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 654  | Solosis            |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 655  | Glameow            |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 656  | Sentret            |  0.00101% | 3      |  0.001% | 0      |  0.000% |
 | 657  | Growlithe          |  0.00135% | 4      |  0.001% | 0      |  0.000% |
 | 658  | Drilbur            |  0.00101% | 3      |  0.001% | 0      |  0.000% |
 | 659  | Yamask             |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 660  | Happiny            |  0.00304% | 9      |  0.003% | 0      |  0.000% |
 | 661  | Litwick            |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 662  | Snorunt            |  0.00068% | 2      |  0.001% | 0      |  0.000% |
 | 663  | Scatterbug         |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 664  | Exeggcute          |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 665  | Hoppip             |  0.00034% | 1      |  0.000% | 0      |  0.000% |
 | 666  | Nuzleaf            |  0.00101% | 3      |  0.001% | 0      |  0.000% |
 | 667  | Ledyba             |  0.00034% | 1      |  0.000% | 0      |  0.000% |
